text,label,FOOD_usefulness,FOOD_score,LOCATION_usefulness,LOCATION_score,ATOMSPHERE_usefulness,ATOMSPHERE_score,SERVICE_usefulness,SERVICE_score,PRICE_usefulness,PRICE_score,MENU_usefulness,MENU_score,SPEED_usefulness,SPEED_score
"We spent the day at Caddy's. It was beautiful. The restaurant is directly on the gulf and the have free lounge beach chairs and cabanas. We rode to St. Pete on our Harley and brought our towels. We spent the day on the sand and at the bar. We listened to amazing live music throughout the day. It was a great experience. We payed on the sNd and swam in the gulf. After we went up to the restaurant for a delicious lunch. I got grilled shrimp, coleslaw and veggies. My husband enjoyed BBQ chicken with fries and coleslaw that he loved. We spent some time listening to the music and relaxing. I ordered tea and the waiter knew I was super thirsty do he brought me 3!!! Lol. The service was excellent.  Overall we had a wonderful day and we will definitely be back. We were here on a Friday. In the past when we've come by on weekends it's jam packed so you need to get there real early if you want chairs or a cabana. Love Caddy's!!!",2,1.0,4.03125,1.0,5.0,0.076171875,4.96875,1.0,5.0,3.6834535e-11,3.53125,0.98046875,3.15625,4.6379864e-07,3.5625
"4 stars for the food (that's all i'll say here; it was a good high-end steakhouse food). 2 stars for the service. We came with a party of 8; the waiter came up to us and nonchalantly took 5 out of the 8 diners' drink orders and completely neglected the rest of us. One of the bus boys spilled ice water all over one of the in-laws. She was very nice and apologetic, and we did not make a fuss about it. The hostess came with a few napkins to wipe the seat up, but the floor remained wet for the rest of dinner. No drinks were comped. The waiter's indifferent attitude did not change throughout the entire dinner; there was very little attention paid to refilling non-alcoholic beverages. 

I expect a lot more for a large top at a nice restaurant like this. This is actually the second time I've been here, and the service was significantly better the first time around.

Very disappointed in the overall experience we had.",1,1.0,5.0,2.5757174e-13,4.375,1.2397766e-05,2.90625,1.0,1.2109375,1.6143531e-11,3.859375,7.3341653e-09,2.015625,0.0076293945,2.09375
Food and service exceeded my expectations! What a great place. It's a must if you are seeking a nice place with reasonable prices. Way cheaper that Mortons and they serve a better product! Enjoy,2,1.0,5.0,1.3926638e-12,3.25,2.4301698e-09,2.53125,1.0,5.0,1.0,5.0,1.5948899e-08,1.671875,3.922196e-12,2.421875
Wonderful lunch with an incredible wine glass. Hats off to Raj and the team!,2,1.0207295e-06,1.6875,3.375078e-13,4.46875,3.7485734e-08,1.3828125,0.11279297,5.0,3.3040237e-13,4.53125,5.201173e-12,2.359375,8.31335e-13,3.65625
"This was my second and last visit. The chicken sandwich is a greasy, soggy mess. Chick fil A and Wendy's both have better chicken sandwiches. They screwed up my order the first time but they were new so I gave them a second chance. The food still sucks and they screwed up my order again. Bye.",0,1.0,1.0,1.2612134e-13,4.5625,7.7299774e-08,1.046875,0.38671875,1.609375,1.9628743e-13,4.5625,0.83203125,1.265625,7.0314854e-08,1.4765625
"OMG the food here is AMAZING!  I'm not vegan but I strive to aim that way, becoming more healthy day by day.  If I could cook like this, I would be 100% vegan!  The food here is so, so, so, so good.  Five stars for the food.  

I also like the atmosphere.  Down to earth and unpretentious.  Don't get me wrong, I appreciate a beautiful restaurant, but there's a certain pretentiousness that sometimes get associated with healthy food... none of that here.  The prices are also reasonable.

My only concern is that the food is served on plastic plates with plastic silverware, creating a lot of pollution that will still be around for our grandchildren since it's not biodegradable.  One star off for that. Would love at least a $1 off option for bringing your own containers to encourage less generation of waste.  Of course, vegan food itself is really environmentally friendly, but it would be nice if they went all the way, with real dishes, or biodegradable to-go dishes, or encouraging people to bring their own tupperware.",2,1.0,5.0,2.8990144e-12,4.03125,1.0,4.96875,3.45608e-11,4.21875,1.0,4.8125,0.0022583008,4.96875,7.3896445e-12,3.15625
"Yelp Community, all y'all are awesome!  Fellow Yelper Dee M and I checked this place out after catching a movie at nearby South Street Cinema.  It's one of several restaurants on the south side of South Street, facing the Abbot Square apartment complex.  

The restaurant looks like you're sitting in a Tuscan villa, all warm tones, rustic touches.  We were greeted warmly and sat at a comfortable two top. Note: For those reviews that mention meatballs, they have had a complete menu change in the last 18 months they told us, focusing now on homemade pasta and gravies.  Mmmmmmmmm.

I see there's gnocchi on the menu. I am somewhat skeptical. Being from an Italian family, I have many happy memories of my Nanny's homemade gnocchi, and have never found anyone who gets close.  The staff assured me that theirs are home made, and they originate from a town in the same region as my family.  The chef comes out and we converse, he is jovial and engaging.  They bring me a small sample of the gnocchi.  It is definitely homemade, fresh and definitely delicious.  It's not my Nanny's gnocchi but that's OK because it's quality pasta. 

Dee orders the gnocchi and I opt for the lasagna bolognese.  Our chef assures me that he knows bolognese. Sweet Mother in Heaven he does, the bolognese is savory and rich and the lasagna noodles are thin and light and also home made.  Honestly some of the best lasagna I've had in ages, and so great that they understand the noodles shouldn't be thick slabs, but thin layers that support rather than overwhelm the fillings.

Service was very attentive, they are family run, we learned the family owns a few restaurants in the city and has been in business for many years.  It shows, they know what they are doing.  I can't wait to find another reason to head down to South Street and enjoy a meal there.",2,0.076660156,3.21875,0.08251953,3.296875,0.90234375,2.625,0.08496094,3.25,0.10498047,3.25,0.07861328,3.25,0.10498047,3.21875
"We have enjoyed eating here since they opened. Tonight was awful. The bread on the burger was hard as a rock, the patty was hard as a rock, and the fries were cold. I ate about half of the food and told them it was bad.
This is what a patty melt should be",0,1.0,1.0,1.6342483e-13,4.46875,7.4942363e-10,1.28125,2.9444695e-05,1.1328125,2.6467717e-13,4.5,0.0001487732,2.546875,1.4921397e-12,3.375
"I love everything about this place.  My TGH smoothie was delicious, the iced chai latte was amazing, the food is organic.",2,1.0,5.0,2.2915003e-13,4.4375,4.8661605e-08,2.078125,1.364242e-12,4.3125,3.8546943e-13,4.4375,0.734375,4.9375,7.31859e-13,3.0625
"This is a very well known brunch location, but I have to say the options always leave me a bit uninspired. It seems to cater to sweets and baked goods, which are great, but the savory side- dishes like eggs and other brunch basics, lack the same touch. I've stopped getting the potato pancake dishes, and tend towards any options with smoked salmon because they get really good salmon.

By far the best place for sweets though and worth a little wait.",1,1.0,3.21875,3.1832315e-10,4.3125,9.458745e-10,2.71875,3.8369308e-13,4.125,4.618528e-13,4.25,1.0,2.796875,4.2375177e-08,1.8359375
Staff was very friendly.  My fiancé ordered the cheesesteak and I ordered the chicken gyro.  Both were good and quick.  The interior had that old times feel to it.  We had cheesecake for dessert but they were out of strawberries.  This was definitely something to eat at while out of town and wanting to experience an old greasy spoon diner,1,1.0,3.859375,1.5377998e-05,3.09375,0.875,4.78125,0.6796875,5.03125,1.2008172e-12,3.984375,0.41210938,3.109375,1.0,4.875
"One of my favorite BYOBs in the city! They don't take reservations, but I've never had a problem getting a table. Great service, and great food. Some of my favorites on the regular menu are the grilled caesar, the scallops, and the salmon. However, there are always so many great specials to choose from, as well!",2,1.0,5.0,3.6525307e-09,1.234375,3.5203993e-07,2.3125,1.0,5.0,8.31335e-13,4.25,1.0,4.96875,6.891787e-08,1.8515625
"Sigh......so I kinda felt like the service was not going to be good when I approached the girl taking the orders and she just looked at me.  So I stood there waiting for a greeting, heck I would have settled for a ""what do you want"".  Anyway after looking at each other for about 45 seconds the girl turned and walked away.  A minute later a manager came out and asked..""did you need something?"" I replied that I would like some chicken so she took the order.  Well I must say the chicken was horrible, but the beans and rice wasn't to bad.  Sorry but I can not recommended this location.",0,1.0,1.9921875,0.00018978119,1.8046875,0.076660156,1.0859375,1.0,1.0078125,3.126388e-13,4.53125,0.009338379,2.109375,0.72265625,1.828125
"Had an absolutely fantastic experience here the other night. I say experience because literally every aspect of the meal, service and ambiance was on point! Gabrielle was our server and she was phenomenal - so friendly, attentive and was so enthusiastic about the food which got us excited about it too! Had the two fire-grilled appetizers of the day - Asparagus with heirloom tomatoes, goat cheese and balsamic (delicious and light) and grilled Caesar salad with Shrimp (amazing). Followed those up with gnocchi misto's (the gnocchi flight basically) - Gorgonzola, Baked, Stefano and Short Rib - each one better than the last. Finished the meal off with a pistachio cheesecake (totally grows on you) and then we were garnered with the highlight of the night - white chocolate cello with a raspberry rim. Excuse me while I regroup. Holy heck that might have been the best thing I have ever had. Bonus points for the chef coming around asking if we wanted a second round. I already have my next reservation booked for this week. Top notch.",2,1.0,5.0,4.725109e-13,4.03125,0.021118164,5.0,1.0,5.0,4.938272e-13,3.421875,0.9453125,5.0,4.274625e-10,3.03125
